Age,Income,LoanAmount,CreditScore,YearsExperience,Gender,Education,City,EmploymentType,LoanApproved,DTI_Ratio
66,51241.0,27007.0,579.0,8,Male,High School,San Francisco,Self-Employed,0,0.5270481245853011
27,48212.0,30653.0,801.0,39,Male,Bachelors,Houston,Unemployed,0,0.6357828801360629
61,63796.0,14864.0,579.0,20,Male,PhD,New York,Self-Employed,0,0.2329890120225089
64,39298.0,31396.0,636.0,0,Female,Bachelors,New York,Salaried,0,0.7989007353876689
27,27401.0,18164.0,809.0,3,Male,Bachelors,Chicago,Unemployed,0,0.6628713232610758
63,27316.0,25714.0,725.0,9,Female,High School,Chicago,Salaried,0,0.9413185928176593
30,38054.0,29164.0,669.0,25,Female,High School,Chicago,Unemployed,0,0.7663644724740507
54,59895.0,8146.0,710.0,39,Female,Masters,Houston,Self-Employed,1,0.13600240416722317
55,43658.0,23612.0,731.0,2,Female,Masters,San Francisco,Salaried,1,0.540827778923017
41,53068.0,31429.0,495.0,8,Male,Masters,Houston,Self-Employed,0,0.5922289849064426
19,42571.0,15515.0,676.0,31,Female,PhD,New York,Unemployed,0,0.364441416893733
39,42690.0,11547.0,664.0,2,Male,Masters,San Francisco,Self-Employed,1,0.27047855519898806
34,34618.0,23958.0,704.0,3,Female,Bachelors,New York,Self-Employed,0,0.6920477194604119
53,48622.0,21068.0,791.0,5,Male,Unknown,Chicago,Unemployed,1,0.43329288608271804
31,47373.0,17382.0,365.0,8,Female,Bachelors,New York,Salaried,0,0.3669101194748174
27,56190.0,19982.0,690.0,25,Female,High School,Houston,Unemployed,0,0.3556085494118275
52,54315.0,6638.0,382.0,1,Female,High School,New York,Unemployed,0,0.12221076662493556
42,47043.0,23236.0,780.0,1,Male,Bachelors,New York,Self-Employed,1,0.49392058498427005
20,27409.0,32741.0,528.0,20,Female,Bachelors,New York,Unemployed,0,1.1944910616563298
64,66059.0,14283.0,524.0,21,Female,PhD,San Francisco,Salaried,0,0.2162125340599455
55,48724.0,13373.0,412.0,2,Female,High School,New York,Unemployed,0,0.2744586967675731
34,51195.0,21380.0,484.0,34,Female,Masters,New York,Unemployed,0,0.4176107508399094
29,74007.0,42767.0,811.0,37,Male,PhD,Chicago,Self-Employed,1,0.5778699600043239
69,63623.0,28799.0,472.0,32,Male,Masters,Chicago,Salaried,0,0.45264365648183075
41,56697.0,19247.0,822.0,14,Male,PhD,Houston,Self-Employed,1,0.33946523686902536
46,49965.0,20317.0,579.0,10,Male,High School,Chicago,Self-Employed,0,0.40661649921946924
60,49825.0,29591.0,837.0,9,Female,Bachelors,New York,Salaried,1,0.5938867258058041
42,53602.0,12725.0,618.0,35,Female,Bachelors,Chicago,Salaried,1,0.23739342947223102
53,56104.0,24894.0,458.0,13,Female,High School,San Francisco,Unemployed,0,0.443703769717494
43,75671.0,11060.0,577.0,1,Male,Bachelors,Houston,Salaried,0,0.14615709905909716
55,87099.0,27399.0,447.0,36,Female,High School,Chicago,Self-Employed,0,0.31456946039035594
18,54354.0,17648.0,382.0,28,Male,High School,Houston,Salaried,0,0.3246803421948303
37,17701.0,21606.0,718.0,34,Male,High School,Houston,Salaried,0,1.2205400519715286
45,35724.0,17129.0,837.0,19,Male,PhD,Houston,Salaried,0,0.47946815955213434
33,77172.0,25589.0,848.0,20,Female,Bachelors,San Francisco,Self-Employed,1,0.33157969756261907
64,60780.0,18603.0,691.0,33,Female,PhD,New York,Unemployed,0,0.3060660403744591
34,56391.0,37264.0,432.0,32,Female,Masters,San Francisco,Unemployed,0,0.6608029507731593
57,47497.0,31351.0,541.0,18,Male,High School,Houston,Self-Employed,0,0.6600488441618595
45,32165.0,9566.0,750.0,7,Female,Bachelors,Chicago,Unemployed,0,0.29739476465833486
29,75167.0,21532.0,499.0,30,Female,Masters,Chicago,Unemployed,0,0.2864516815666241
44,37652.0,25881.0,416.0,10,Male,High School,San Francisco,Self-Employed,0,0.68735558919608
59,60940.0,16335.0,518.0,7,Female,Masters,Chicago,Self-Employed,0,0.26804614299076157
64,30489.0,29700.0,604.0,24,Female,PhD,Houston,Unemployed,0,0.9740898655296819
47,46770.0,28757.0,542.0,19,Male,PhD,Houston,Salaried,0,0.6148468067819803
58,64894.0,19331.0,579.0,37,Male,Bachelors,New York,Unemployed,0,0.29788119269589336
51,46255.0,27850.0,600.0,6,Female,Masters,Houston,Salaried,0,0.6020840539605673
54,44473.0,715.0,687.0,12,Male,Masters,Chicago,Self-Employed,1,0.016076808922066827
23,50160.0,30861.0,508.0,38,Female,PhD,New York,Salaried,0,0.6152389306433285
24,29960.0,27092.0,613.0,9,Female,PhD,Chicago,Salaried,0,0.90424218150262
49,27138.0,11299.0,325.0,7,Male,Bachelors,San Francisco,Salaried,0,0.41633811120527653
49,60714.0,22015.0,378.0,19,Male,High School,New York,Self-Employed,0,0.3625957341678333
42,43667.0,3790.0,427.0,16,Male,Bachelors,Houston,Unemployed,0,0.08679124301548044
50,49488.0,13893.0,712.0,10,Male,PhD,New York,Unemployed,1,0.28072905090020006
24,66773.0,28765.0,436.0,15,Female,Bachelors,Houston,Salaried,0,0.4307814418785755
69,67980.0,19897.0,633.0,36,Male,High School,Houston,Unemployed,0,0.29268472073079244
29,49488.0,19454.0,847.0,31,Male,PhD,Chicago,Self-Employed,1,0.3930974560003233
33,39533.0,20362.0,687.0,25,Male,High School,Houston,Self-Employed,0,0.5150503364192847
33,58064.0,19429.0,529.0,36,Male,Bachelors,Houston,Self-Employed,0,0.3346077671574959
60,58295.0,27900.0,720.0,8,Female,High School,Houston,Self-Employed,1,0.47859201317414574
53,83742.0,15048.0,423.0,34,Male,PhD,Chicago,Unemployed,0,0.1796926310258768
30,36386.0,23355.0,579.0,2,Male,PhD,Houston,Salaried,0,0.6418501113034875
24,67523.0,10843.0,440.0,30,Female,High School,San Francisco,Salaried,0,0.16057994194656713
53,55584.0,25929.0,350.0,6,Male,Bachelors,Chicago,Salaried,0,0.4664747683727624
64,25396.0,17429.0,704.0,1,Female,Bachelors,San Francisco,Self-Employed,0,0.686262156947671
68,41783.0,19672.0,636.0,24,Female,Bachelors,New York,Unemployed,0,0.4708022209458166
26,53938.0,17103.0,665.0,39,Female,Bachelors,Chicago,Unemployed,0,0.317080405643412
49,24434.0,18115.0,557.0,11,Female,Masters,San Francisco,Unemployed,0,0.741354614282791
28,18891.0,11962.0,687.0,29,Male,Masters,Chicago,Unemployed,0,0.6331780647893288
25,23581.0,22634.0,344.0,29,Female,High School,Houston,Unemployed,0,0.9597998473411924
50,53887.0,24437.0,568.0,28,Male,Masters,Chicago,Unemployed,0,0.45347758313539194
40,42730.0,9355.0,610.0,10,Female,Masters,New York,Salaried,1,0.2189277105614191
42,40701.0,15229.0,577.0,22,Female,Masters,San Francisco,Self-Employed,0,0.37415851800894306
25,41216.0,20240.0,774.0,16,Male,High School,Chicago,Salaried,0,0.49105951427808914
62,28638.0,15211.0,444.0,12,Male,Masters,Houston,Unemployed,0,0.5311288801983309
39,43154.0,18217.0,534.0,32,Female,Bachelors,San Francisco,Self-Employed,0,0.4221295330784382
21,22694.0,32929.0,435.0,0,Male,Bachelors,San Francisco,Self-Employed,0,1.4509363295880149
57,67815.0,11855.0,744.0,39,Female,High School,San Francisco,Self-Employed,1,0.17481125398136133
20,75385.0,1503.0,652.0,12,Male,High School,New York,Self-Employed,1,0.019937388905101744
46,15109.0,15210.0,693.0,37,Female,High School,Houston,Unemployed,0,1.0066181336863005
58,42963.0,17375.0,574.0,2,Male,PhD,Houston,Unemployed,0,0.4044083418676101
46,43940.0,16080.0,683.0,15,Male,Masters,San Francisco,Self-Employed,1,0.3659452447600191
51,47383.0,22150.0,622.0,6,Female,High School,Chicago,Unemployed,0,0.46745736957622824
51,65023.0,11775.0,482.0,2,Female,High School,San Francisco,Self-Employed,0,0.18108698326771652
45,43007.0,10598.0,739.0,13,Female,High School,Houston,Unemployed,0,0.24641927083333334
30,48676.0,14604.0,362.0,15,Male,Bachelors,New York,Self-Employed,0,0.3000184892248906
32,94686.0,14769.0,333.0,3,Male,High School,New York,Unemployed,1,0.15597706126501
40,48331.0,36967.0,776.0,30,Female,Unknown,San Francisco,Salaried,1,0.7648555822229579
61,76494.0,32420.0,386.0,12,Male,Bachelors,New York,Salaried,0,0.4238185502320413
43,57530.0,6644.0,509.0,26,Female,PhD,New York,Unemployed,0,0.11548556430446194
21,41694.0,4562.0,761.0,0,Male,High School,Chicago,Unemployed,0,0.10941359875284806
43,39189.0,19314.0,380.0,24,Male,PhD,New York,Salaried,0,0.49282980352130645
57,49891.0,35293.0,621.0,36,Male,High School,Chicago,Unemployed,0,0.7073879579892568
26,33103.0,25329.0,579.0,10,Female,Masters,San Francisco,Self-Employed,0,0.7651341227646206
22,37042.0,19737.0,489.0,8,Male,Unknown,Houston,Unemployed,0,0.5328132170720514
49,43654.0,16351.0,532.0,6,Male,High School,Houston,Unemployed,0,0.3745504524109495
37,54400.0,28617.0,691.0,13,Male,High School,Chicago,Salaried,1,0.5260381242991857
67,77390.0,21424.0,468.0,29,Male,High School,Houston,Salaried,0,0.2768280549417891
28,49488.0,33854.0,742.0,23,Female,High School,San Francisco,Unemployed,0,0.6840712077431348
32,56923.0,6498.0,467.0,2,Male,High School,Houston,Self-Employed,0,0.11415220293724966
49,25582.0,23389.0,530.0,38,Male,PhD,New York,Unemployed,0,0.9142399249501623
45,65904.0,15494.0,449.0,26,Male,Masters,San Francisco,Self-Employed,0,0.2350959714740915
39,24175.0,23314.0,849.0,0,Male,PhD,San Francisco,Self-Employed,1,0.9643448047650562
58,61976.0,22007.0,685.0,37,Female,Masters,Houston,Unemployed,0,0.3550833373670878
34,48786.0,24077.0,680.0,25,Male,PhD,Houston,Self-Employed,1,0.4935126160657552
43,48190.0,27821.0,574.0,5,Male,PhD,Chicago,Salaried,0,0.5773069660310016
61,45496.0,31118.0,361.0,11,Male,High School,New York,Self-Employed,0,0.6839571839901532
24,30481.0,35614.0,766.0,37,Male,PhD,Houston,Self-Employed,0,1.1683616560593137
59,31276.0,20126.0,827.0,34,Female,Masters,Houston,Self-Employed,0,0.6434760367042875
43,62548.0,15661.0,449.0,9,Male,Bachelors,Chicago,Salaried,0,0.2503797023133863
42,50179.0,10193.0,441.0,8,Male,Masters,Houston,Salaried,0,0.20312873654842567
27,45387.0,23479.0,415.0,22,Female,PhD,New York,Unemployed,0,0.517295320348991
62,56651.0,26679.0,364.0,29,Male,Bachelors,New York,Self-Employed,0,0.4709277695403516
36,51520.0,9212.0,728.0,21,Female,High School,San Francisco,Salaried,1,0.17880087731216396
28,38106.0,29157.0,609.0,8,Male,Unknown,San Francisco,Self-Employed,0,0.7651350145642533
30,86915.0,19189.0,729.0,18,Male,High School,New York,Self-Employed,1,0.22077638179391595
25,61111.0,9953.0,460.0,7,Male,Masters,Chicago,Unemployed,0,0.1628649037832177
57,51906.0,13214.0,605.0,3,Male,Bachelors,San Francisco,Self-Employed,1,0.25457067447550424
21,42296.0,12454.0,660.0,4,Male,Bachelors,New York,Salaried,1,0.2944416861715961
64,64291.0,12596.0,577.0,18,Male,Bachelors,New York,Unemployed,0,0.19591862129036272
48,38186.0,24559.0,595.0,17,Male,High School,San Francisco,Unemployed,0,0.6431246235629926
45,36923.0,26911.0,468.0,28,Male,High School,New York,Self-Employed,0,0.7288213627992634
28,75400.0,33593.0,758.0,18,Male,Masters,New York,Self-Employed,1,0.44552459516452037
60,49488.0,14414.0,306.0,5,Male,Masters,New York,Salaried,0,0.29125664289033926
18,38550.0,22744.0,431.0,4,Male,Unknown,New York,Self-Employed,0,0.5899717257658685
66,50085.0,14824.0,646.0,4,Male,High School,San Francisco,Salaried,1,0.2959709300003993
64,49488.0,20161.0,552.0,7,Female,Masters,Chicago,Self-Employed,0,0.40738345895047384
69,59319.0,8157.0,709.0,26,Male,Bachelors,New York,Salaried,0,0.13750842886041806
55,64614.0,11014.0,842.0,36,Female,Bachelors,Houston,Self-Employed,1,0.1704557765224793
41,31257.0,26424.0,654.0,37,Female,Bachelors,Chicago,Unemployed,0,0.8453515899929618
64,64237.0,8132.0,667.0,36,Male,Masters,Houston,Salaried,1,0.12659173697811266
48,47314.0,24919.0,810.0,17,Female,Bachelors,Houston,Unemployed,0,0.5266617351791186
58,51337.0,14591.0,832.0,25,Male,Bachelors,New York,Unemployed,0,0.2842144220655265
63,49488.0,4596.0,827.0,15,Male,Unknown,San Francisco,Unemployed,0,0.09286912243124734
67,60541.0,0.0,827.0,21,Female,High School,Houston,Unemployed,0,0.0
43,55266.0,31708.0,701.0,22,Female,Masters,Houston,Salaried,1,0.5737239220511335
66,20240.0,4757.0,474.0,2,Female,High School,Houston,Self-Employed,0,0.23501803270589397
67,49317.0,19485.0,377.0,2,Male,PhD,New York,Unemployed,0,0.3950890141530476
22,38230.0,22832.0,579.0,11,Female,Masters,New York,Self-Employed,0,0.5972116868509848
37,49488.0,9494.0,848.0,22,Female,PhD,San Francisco,Salaried,1,0.19184061104487865
69,64864.0,15572.0,531.0,10,Female,PhD,New York,Self-Employed,0,0.2400678331920142
58,45470.0,23831.0,699.0,28,Male,Masters,Chicago,Salaried,0,0.5240922785951485
28,39994.0,22347.0,512.0,5,Male,High School,San Francisco,Self-Employed,0,0.5587448431053882
50,73345.0,16315.0,492.0,15,Female,High School,New York,Salaried,0,0.22243885147110953
67,40953.0,21895.0,566.0,33,Female,Masters,New York,Salaried,0,0.5346242125311325
55,32082.0,19182.0,425.0,36,Female,PhD,Houston,Self-Employed,0,0.5978867312907147
44,37510.0,12237.0,681.0,10,Female,Masters,New York,Unemployed,0,0.326224307536456
51,41675.0,29604.0,843.0,10,Female,Masters,Houston,Unemployed,0,0.7103368845378635
32,37080.0,21659.0,801.0,24,Female,Bachelors,New York,Self-Employed,0,0.5840996736873332
49,62681.0,5264.0,702.0,18,Female,Bachelors,New York,Unemployed,0,0.08397945183625283
38,17031.0,24173.0,560.0,31,Male,PhD,New York,Unemployed,0,1.4192696101456084
63,36762.0,15076.0,686.0,7,Female,High School,New York,Salaried,0,0.41008622800097927
22,49288.0,17685.0,711.0,11,Female,Unknown,New York,Self-Employed,1,0.3588021668120676
23,53154.0,20066.0,645.0,34,Male,Bachelors,San Francisco,Unemployed,0,0.3774997648386793
55,75378.0,13656.0,393.0,5,Female,PhD,New York,Unemployed,0,0.1811645153159368
39,73179.0,34424.0,627.0,20,Male,Masters,New York,Unemployed,0,0.4704017491117792
35,25989.0,8053.0,579.0,25,Female,Bachelors,Houston,Self-Employed,0,0.3098499422854944
31,21379.0,20453.0,760.0,0,Male,High School,Chicago,Unemployed,0,0.9566417212347988
27,50375.0,23051.0,614.0,16,Female,PhD,Chicago,Unemployed,0,0.4575790058758139
63,39902.0,20330.0,324.0,34,Female,Bachelors,San Francisco,Unemployed,0,0.5094855023431822
30,32120.0,18472.0,579.0,26,Male,PhD,New York,Salaried,0,0.5750754957815759
48,50242.0,16984.0,652.0,1,Male,Bachelors,Chicago,Self-Employed,1,0.3380371395020202
47,53460.0,13575.0,416.0,35,Male,Bachelors,Houston,Unemployed,0,0.25392342081143265
20,37415.0,13433.0,498.0,0,Female,PhD,Houston,Salaried,0,0.3590175326063716
47,40639.0,29268.0,578.0,9,Female,High School,San Francisco,Self-Employed,0,0.7201771653543307
23,38569.0,16466.0,378.0,30,Female,High School,Houston,Salaried,0,0.4269121078558465
46,43828.0,37057.0,723.0,36,Female,Unknown,Chicago,Salaried,1,0.8454904287115836
25,58122.0,25352.0,653.0,4,Female,Bachelors,Chicago,Self-Employed,1,0.4361784491509385
61,33831.0,0.0,825.0,12,Male,Masters,Chicago,Unemployed,0,0.0
62,40390.0,27066.0,840.0,23,Female,PhD,New York,Unemployed,0,0.6700997747022852
60,44011.0,19575.0,776.0,26,Male,Masters,Houston,Salaried,1,0.4447650640734345
61,49899.0,8880.0,309.0,0,Male,PhD,Houston,Self-Employed,1,0.17795591182364728
50,54140.0,30434.0,802.0,19,Female,High School,New York,Self-Employed,1,0.5621248222234536
34,80634.0,16513.0,559.0,7,Female,PhD,Chicago,Unemployed,0,0.20478700316239845
65,58582.0,15833.0,823.0,2,Male,PhD,Houston,Salaried,1,0.2702661181571446
28,58939.0,23002.0,305.0,31,Female,Masters,Chicago,Unemployed,0,0.39026128266033255
30,46001.0,29143.0,334.0,24,Male,Bachelors,New York,Self-Employed,0,0.6335159340898222
67,35302.0,20907.0,474.0,24,Female,Masters,Chicago,Self-Employed,0,0.5922159589836558
28,42077.0,20335.0,741.0,13,Male,High School,San Francisco,Unemployed,0,0.4832691667854936
48,39345.0,14425.0,446.0,26,Female,High School,New York,Unemployed,0,0.36661922431759264
45,55883.0,29006.0,492.0,31,Female,High School,Chicago,Self-Employed,0,0.5190394388375922
61,25231.0,20984.0,312.0,26,Female,Bachelors,New York,Salaried,0,0.8316423589093215
23,58888.0,18196.0,829.0,3,Male,Masters,Houston,Self-Employed,1,0.308988096248875
58,48241.0,17204.0,545.0,38,Female,Unknown,San Francisco,Salaried,0,0.3566187139836657
33,61000.0,28215.0,413.0,10,Male,Unknown,New York,Unemployed,0,0.46253340109178537
21,39141.0,17901.0,532.0,2,Female,Bachelors,Chicago,Unemployed,0,0.4573348321496091
52,36479.0,28235.0,621.0,24,Female,High School,Houston,Salaried,0,0.7739857456140351
65,43900.0,16227.0,837.0,23,Male,Bachelors,Chicago,Self-Employed,1,0.3696271155554543
43,43540.0,25778.0,425.0,8,Male,PhD,Chicago,Self-Employed,0,0.5920396867320457
29,62095.0,21657.0,612.0,7,Male,High School,New York,Salaried,1,0.34876642617881987
28,61952.0,12394.0,810.0,38,Female,Bachelors,New York,Salaried,1,0.20005488031249496
54,78575.0,19304.0,783.0,30,Female,PhD,Chicago,Salaried,1,0.24567297902667481
42,42568.0,2475.0,580.0,16,Female,PhD,New York,Salaried,0,0.058140900655406516
35,0.0,14048.0,582.0,30,Female,Bachelors,Chicago,Self-Employed,0,14048.0
36,43859.0,7378.0,691.0,3,Female,PhD,New York,Unemployed,0,0.1682170542635659
40,53460.0,35980.0,822.0,3,Female,Masters,San Francisco,Self-Employed,1,0.6730139728026038
55,60718.0,7472.0,681.0,36,Female,Masters,New York,Salaried,1,0.12305868014954133
35,54554.0,40686.0,515.0,7,Male,High School,Chicago,Self-Employed,0,0.7457794885894968
43,42556.0,24114.0,841.0,5,Female,Masters,Houston,Salaried,1,0.5666282867683342
23,75712.0,15849.0,415.0,8,Male,Masters,New York,Salaried,0,0.20932996975420337
21,34494.0,26451.0,808.0,7,Female,Bachelors,San Francisco,Salaried,0,0.7668067835918249
61,45880.0,14844.0,799.0,31,Male,High School,San Francisco,Salaried,1,0.32353261698742397
68,33801.0,8724.0,570.0,14,Male,Bachelors,San Francisco,Self-Employed,0,0.2580912372048991
46,50294.0,20633.0,739.0,17,Male,Bachelors,San Francisco,Salaried,1,0.41023958644000397
51,73835.0,25601.0,590.0,22,Female,Masters,Chicago,Self-Employed,0,0.3467278834173032
34,47886.0,30227.0,338.0,4,Male,Masters,San Francisco,Self-Employed,0,0.6312151523377952
60,47978.0,23982.0,323.0,26,Male,PhD,Houston,Unemployed,1,0.4998436816107047
60,24561.0,15765.0,342.0,32,Male,PhD,New York,Self-Employed,0,0.6418451266183536
33,45695.0,31090.0,469.0,1,Male,High School,San Francisco,Unemployed,0,0.6803658963585434
19,67257.0,29304.0,639.0,37,Female,Masters,New York,Unemployed,0,0.4356953819619971
51,46246.0,22152.0,468.0,27,Female,PhD,Chicago,Unemployed,0,0.4789932319934266
25,45233.0,29686.0,837.0,23,Female,Bachelors,New York,Self-Employed,1,0.656276252376531
30,66586.0,37478.0,771.0,20,Female,Masters,Chicago,Unemployed,0,0.5628425969032994
59,45297.0,15651.0,442.0,30,Male,High School,Chicago,Salaried,0,0.3455119431321471
25,49488.0,12803.0,579.0,10,Female,High School,New York,Self-Employed,0,0.2587039544141122
47,30730.0,15418.0,774.0,27,Male,Bachelors,San Francisco,Salaried,0,0.5017083726530214
49,60168.0,9203.0,610.0,39,Female,PhD,Houston,Self-Employed,1,0.15295251707690005
53,74695.0,24730.0,359.0,3,Male,Bachelors,New York,Unemployed,0,0.3310752918496305
64,65118.0,7121.0,328.0,15,Male,PhD,Houston,Unemployed,0,0.10935364486555384
47,21991.0,30120.0,830.0,11,Male,Masters,New York,Self-Employed,0,1.3695889414332485
18,40425.0,14623.0,372.0,21,Male,High School,Houston,Unemployed,0,0.3617226537376936
60,46371.0,30870.0,693.0,34,Female,PhD,New York,Salaried,1,0.6657034417320797
56,65149.0,0.0,693.0,15,Female,Bachelors,Houston,Salaried,1,0.0
34,30026.0,16918.0,780.0,23,Male,Masters,Houston,Unemployed,0,0.5634262497085956
37,34716.0,9656.0,772.0,34,Male,PhD,New York,Self-Employed,0,0.27813463144856987
41,25923.0,30827.0,612.0,27,Female,Masters,New York,Self-Employed,0,1.1891297639253202
67,37613.0,33432.0,737.0,28,Female,Masters,Chicago,Salaried,0,0.8888179933003669
39,31226.0,1247.0,623.0,20,Female,Bachelors,Houston,Unemployed,0,0.03993339097575816
46,73969.0,26927.0,386.0,24,Male,Bachelors,New York,Unemployed,0,0.36402595646883873
39,40289.0,28549.0,658.0,38,Male,Masters,San Francisco,Salaried,1,0.7085877388930255
61,60364.0,22605.0,496.0,30,Male,Masters,San Francisco,Self-Employed,0,0.3744719622297689
26,50270.0,24705.0,684.0,14,Male,PhD,Chicago,Unemployed,1,0.49143641463269083
54,50059.0,24128.0,417.0,34,Female,Bachelors,San Francisco,Self-Employed,0,0.48198162205353573
27,41128.0,26956.0,797.0,37,Male,PhD,New York,Self-Employed,1,0.6554012983539594
53,61550.0,11260.0,761.0,21,Female,High School,Houston,Salaried,1,0.18293772643823822
54,52315.0,29604.0,795.0,4,Male,PhD,New York,Self-Employed,1,0.5658689502255524
45,51451.0,21675.0,546.0,12,Female,Masters,San Francisco,Salaried,0,0.42126642307393297
45,41099.0,21195.0,533.0,31,Male,High School,San Francisco,Unemployed,0,0.5156934306569343
